NAME,Fees,Students,Geo Point,Geo Shape,ADDRESS,CITY,STATE,POPULATION,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,PT_ENROLL,FT_ENROLL,TOT_ENROLL,HOUSING,DORM_CAP,TOT_EMP
UNIVERSITY OF PUERTO RICO-UTUADO,33334.56171284635,12876.308080808081,"18.254583785000023, -66.72120507099999","{""coordinates"":[-66.72120507099999,18.254583785000023],""type"":""Point""}",CARR. # 10 KM. 52.2,UTUADO,PR,741.0,18.254583785000023,-66.72120507099999,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",58.0,496.0,554.0,2.0,-999.0,187.0
UNIVERSITY OF PUGET SOUND,33334.56171284635,12876.308080808081,"47.26359389300006, -122.48119878399996","{""coordinates"":[-122.48119878399996,47.26359389300006],""type"":""Point""}",1500 N. WARNER STREET,TACOMA,WA,2925.0,47.26359389300006,-122.48119878399996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",79.0,2051.0,2130.0,1.0,1726.0,795.0
UNIVERSITY OF REDLANDS,33334.56171284635,12876.308080808081,"34.064218253000035, -117.16321832199998","{""coordinates"":[-117.16321832199998,34.064218253000035],""type"":""Point""}",1200 E. COLTON AVE,REDLANDS,CA,5788.0,34.064218253000035,-117.16321832199998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",740.0,3826.0,4566.0,1.0,1724.0,1222.0
UNIVERSITY OF REDLANDS GRADUATE SCHOOL OF THEOLOGY,33334.56171284635,12876.308080808081,"37.96995231900007, -122.56540681599995","{""coordinates"":[-122.56540681599995,37.96995231900007],""type"":""Point""}",105 SEMINARY ROAD,SAN ANSELMO,CA,-999.0,37.96995231900007,-122.56540681599996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
UNIVERSITY OF RHODE ISLAND,33334.56171284635,12876.308080808081,"41.489334, -71.528708","{""coordinates"":[-71.528708,41.489334],""type"":""Point""}","GREEN HALL, 35 CAMPUS AVENUE",KINGSTON,RI,20758.0,41.489334,-71.528708,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",3260.0,14389.0,17649.0,1.0,6610.0,3109.0
UNIVERSITY OF RICHMOND,33334.56171284635,12876.308080808081,"37.57739933300007, -77.53879717799998","{""coordinates"":[-77.53879717799998,37.57739933300007],""type"":""Point""}",410 WESTHAMPTON WAY,UNIVERSITY OF RICHMOND,VA,5945.0,37.57739933300007,-77.53879717799998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",452.0,3604.0,4056.0,1.0,2875.0,1889.0
UNIVERSITY OF RIO GRANDE,33334.56171284635,12876.308080808081,"38.88057960300006, -82.37735902399999","{""coordinates"":[-82.37735902399999,38.88057960300006],""type"":""Point""}",218 N COLLEGE AVE,RIO GRANDE,OH,1881.0,38.88057960300006,-82.37735902399999,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",611.0,940.0,1551.0,1.0,560.0,330.0
UNIVERSITY OF ROCHESTER,33334.56171284635,12876.308080808081,"43.126397, -77.631202","{""coordinates"":[-77.631202,43.126397],""type"":""Point""}",WILSON BLVD. - WALLIS HALL,ROCHESTER,NY,21328.0,43.126397,-77.631202,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",2290.0,9451.0,11741.0,1.0,1350.0,9587.0
UNIVERSITY OF SAINT FRANCIS-FORT WAYNE,33334.56171284635,12876.308080808081,"41.08777236700007, -85.17369446599997","{""coordinates"":[-85.17369446599997,41.08777236700007],""type"":""Point""}",2701 SPRING ST,FORT WAYNE,IN,2800.0,41.08777236700007,-85.17369446599997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",525.0,1746.0,2271.0,1.0,371.0,529.0
UNIVERSITY OF SAINT JOSEPH,33334.56171284635,12876.308080808081,"41.78302805000004, -72.73048931899996","{""coordinates"":[-72.73048931899996,41.78302805000004],""type"":""Point""}",1678 ASYLUM AVENUE,WEST HARTFORD,CT,3027.0,41.78302805000004,-72.73048931899996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",689.0,1616.0,2305.0,1.0,384.0,722.0
UNIVERSITY OF SAINT KATHERINE,33334.56171284635,12876.308080808081,"33.15126199400004, -117.19657312399994","{""coordinates"":[-117.19657312399994,33.15126199400004],""type"":""Point""}",1637 CAPALINA ROAD,SAN MARCOS,CA,318.0,33.15126199400004,-117.19657312399994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",19.0,230.0,249.0,2.0,-999.0,69.0
UNIVERSITY OF SAINT MARY,33334.56171284635,12876.308080808081,"39.277308, -94.906935","{""coordinates"":[-94.906935,39.277308],""type"":""Point""}",4100 S 4TH ST,LEAVENWORTH,KS,1504.0,39.277308,-94.906935,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",298.0,931.0,1229.0,1.0,333.0,275.0
UNIVERSITY OF SAINT MARY OF THE LAKE,33334.56171284635,12876.308080808081,"42.28116629700003, -88.00073231299996","{""coordinates"":[-88.00073231299996,42.28116629700003],""type"":""Point""}",1000 E MAPLE AVE,MUNDELEIN,IL,302.0,42.28116629700003,-88.00073231299996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",56.0,130.0,186.0,1.0,230.0,116.0
UNIVERSITY OF SAN DIEGO,33334.56171284635,12876.308080808081,"32.77142025100005, -117.18872086099998","{""coordinates"":[-117.18872086099998,32.77142025100005],""type"":""Point""}",5998 ALCALA PARK,SAN DIEGO,CA,11226.0,32.77142025100005,-117.18872086099998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1839.0,7022.0,8861.0,1.0,2675.0,2365.0
UNIVERSITY OF SAN FRANCISCO,33334.56171284635,12876.308080808081,"37.77556389200004, -122.45097653599998","{""coordinates"":[-122.45097653599998,37.77556389200004],""type"":""Point""}",2130 FULTON ST,SAN FRANCISCO,CA,12077.0,37.77556389200004,-122.45097653599998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",2627.0,7441.0,10068.0,1.0,2560.0,2009.0
UNIVERSITY OF SCIENCE AND ARTS OF OKLAHOMA,33334.56171284635,12876.308080808081,"35.031392, -97.95641","{""coordinates"":[-97.95641,35.031392],""type"":""Point""}",17TH STREET AND GRAND AVENUE,CHICKASHA,OK,923.0,35.031392,-97.95641,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",57.0,676.0,733.0,1.0,536.0,190.0
UNIVERSITY OF SCRANTON,33334.56171284635,12876.308080808081,"41.407149899000046, -75.65803122799997","{""coordinates"":[-75.65803122799997,41.407149899000046],""type"":""Point""}",800 LINDEN STREET,SCRANTON,PA,6017.0,41.407149899000046,-75.65803122799997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",946.0,4011.0,4957.0,1.0,2614.0,1060.0
UNIVERSITY OF SIOUX FALLS,33334.56171284635,12876.308080808081,"43.53157380500005, -96.73822944499994","{""coordinates"":[-96.73822944499994,43.53157380500005],""type"":""Point""}",1101 W 22ND ST,SIOUX FALLS,SD,2053.0,43.53157380500005,-96.73822944499994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",406.0,1222.0,1628.0,1.0,759.0,425.0
UNIVERSITY OF SOUTH ALABAMA,33334.56171284635,12876.308080808081,"30.695081173000062, -88.18189047799996","{""coordinates"":[-88.18189047799996,30.695081173000062],""type"":""Point""}",307 N UNIVERSITY BLVD,MOBILE,AL,16692.0,30.695081173000062,-88.18189047799996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",2425.0,11799.0,14224.0,1.0,3217.0,2468.0
UNIVERSITY OF SOUTH CAROLINA AIKEN,33334.56171284635,12876.308080808081,"33.57423075100007, -81.76787258299998","{""coordinates"":[-81.76787258299998,33.57423075100007],""type"":""Point""}",471 UNIVERSITY PKWY,AIKEN,SC,4461.0,33.57423075100007,-81.76787258299998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1005.0,2939.0,3944.0,1.0,883.0,517.0
UNIVERSITY OF SOUTH CAROLINA BEAUFORT,33334.56171284635,12876.308080808081,"32.303308, -80.973595","{""coordinates"":[-80.973595,32.303308],""type"":""Point""}",1 UNIVERSITY BOULEVARD,BLUFFTON,SC,2346.0,32.303308,-80.973595,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",331.0,1675.0,2006.0,1.0,1061.0,340.0
UNIVERSITY OF SOUTH CAROLINA-COLUMBIA,33334.56171284635,12876.308080808081,"33.996677, -81.026916","{""coordinates"":[-81.026916,33.996677],""type"":""Point""}",COLUMBIA-CAMPUS,COLUMBIA,SC,43203.0,33.996677,-81.026916,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",3666.0,31804.0,35470.0,1.0,9001.0,7733.0
UNIVERSITY OF SOUTH CAROLINA-LANCASTER,33334.56171284635,12876.308080808081,"34.73628207000007, -80.78706896699998","{""coordinates"":[-80.78706896699998,34.73628207000007],""type"":""Point""}",476 HUBBARD DRIVE,LANCASTER,SC,1988.0,34.73628207000007,-80.78706896699998,611210.0,JUNIOR COLLEGES,1135.0,675.0,1810.0,2.0,-999.0,178.0
UNIVERSITY OF SOUTH CAROLINA-SALKEHATCHIE,33334.56171284635,12876.308080808081,"33.011434, -81.298817","{""coordinates"":[-81.298817,33.011434],""type"":""Point""}",465 JAMES BRANDT BLVD,ALLENDALE,SC,983.0,33.011434,-81.298817,611210.0,JUNIOR COLLEGES,424.0,454.0,878.0,2.0,-999.0,105.0
UNIVERSITY OF SOUTH CAROLINA-SUMTER,33334.56171284635,12876.308080808081,"33.933434480000074, -80.37381491099995","{""coordinates"":[-80.37381491099995,33.933434480000074],""type"":""Point""}",200 MILLER RD,SUMTER,SC,1536.0,33.933434480000074,-80.37381491099995,611210.0,JUNIOR COLLEGES,874.0,513.0,1387.0,2.0,-999.0,149.0
UNIVERSITY OF SOUTH CAROLINA-UNION,33334.56171284635,12876.308080808081,"34.716019893000066, -81.61976698899997","{""coordinates"":[-81.61976698899997,34.716019893000066],""type"":""Point""}",309 EAST ACADEMY ST,UNION,SC,1184.0,34.716019893000066,-81.61976698899997,611210.0,JUNIOR COLLEGES,747.0,324.0,1071.0,2.0,-999.0,113.0
UNIVERSITY OF SOUTH CAROLINA-UPSTATE,33334.56171284635,12876.308080808081,"34.99631414300006, -81.97039233399994","{""coordinates"":[-81.97039233399994,34.99631414300006],""type"":""Point""}",800 UNIVERSITY WAY,SPARTANBURG,SC,6908.0,34.99631414300006,-81.97039233399994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1639.0,4399.0,6038.0,1.0,891.0,870.0
UNIVERSITY OF SOUTH DAKOTA,33334.56171284635,12876.308080808081,"42.78467617100006, -96.92653276099998","{""coordinates"":[-96.92653276099998,42.78467617100006],""type"":""Point""}",414 E CLARK ST,VERMILLION,SD,11026.0,42.78467617100006,-96.92653276099998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",3394.0,6065.0,9459.0,1.0,2226.0,1567.0
UNIVERSITY OF SOUTH FLORIDA,33334.56171284635,12876.308080808081,"28.056647218000023, -82.41587582699998","{""coordinates"":[-82.41587582699998,28.056647218000023],""type"":""Point""}",4202 EAST FOWLER AVE,TAMPA,FL,59916.0,28.056647218000023,-82.41587582699998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",14157.0,36469.0,50626.0,1.0,7208.0,9290.0
UNIVERSITY OF SOUTH FLORIDA-SARASOTA-MANATEE,33334.56171284635,12876.308080808081,"27.39187, -82.562819","{""coordinates"":[-82.562819,27.39187],""type"":""Point""}",8350 N TAMIAMI TRAIL,SARASOTA,FL,-999.0,27.39187,-82.562819,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
UNIVERSITY OF SOUTH FLORIDA-ST PETERSBURG,33334.56171284635,12876.308080808081,"27.76271270700005, -82.63655499899994","{""coordinates"":[-82.63655499899994,27.76271270700005],""type"":""Point""}",140 SEVENTH AVE S.,ST. PETERSBURG,FL,-999.0,27.76271270700005,-82.63655499899994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
UNIVERSITY OF SOUTHERN CALIFORNIA,33334.56171284635,12876.308080808081,"34.021058, -118.283858","{""coordinates"":[-118.283858,34.021058],""type"":""Point""}",UNIVERSITY PARK,LOS ANGELES,CA,62935.0,34.021058,-118.283858,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",7680.0,38607.0,46287.0,1.0,8700.0,16648.0
UNIVERSITY OF SOUTHERN INDIANA,33334.56171284635,12876.308080808081,"37.96424873900003, -87.67779024399994","{""coordinates"":[-87.67779024399994,37.96424873900003],""type"":""Point""}",8600 UNIVERSITY BLVD,EVANSVILLE,IN,11480.0,37.96424873900003,-87.67779024399994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",4030.0,6173.0,10203.0,1.0,2665.0,1277.0
UNIVERSITY OF SOUTHERN MAINE,33334.56171284635,12876.308080808081,"43.66225139900007, -70.27607288399997","{""coordinates"":[-70.27607288399997,43.66225139900007],""type"":""Point""}",96 FALMOUTH ST,PORTLAND,ME,9663.0,43.66225139900007,-70.27607288399997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",3587.0,4435.0,8022.0,1.0,1092.0,1641.0
UNIVERSITY OF SOUTHERN MISSISSIPPI,33334.56171284635,12876.308080808081,"31.327499, -89.33791","{""coordinates"":[-89.33791,31.327499],""type"":""Point""}",118 COLLEGE DRIVE # 0001,HATTIESBURG,MS,17101.0,31.327499,-89.33791,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",3476.0,11130.0,14606.0,1.0,3500.0,2495.0
UNIVERSITY OF SPA & COSMETOLOGY ARTS,33334.56171284635,12876.308080808081,"39.76672025700003, -89.71083920099994","{""coordinates"":[-89.71083920099994,39.76672025700003],""type"":""Point""}",2913 W WHITE OAKS DR,SPRINGFIELD,IL,180.0,39.76672025700003,-89.71083920099994,611511.0,COSMETOLOGY AND BARBER SCHOOLS,31.0,127.0,158.0,2.0,-999.0,22.0
UNIVERSITY OF ST FRANCIS,33334.56171284635,12876.308080808081,"41.53295508300005, -88.09553994799995","{""coordinates"":[-88.09553994799995,41.53295508300005],""type"":""Point""}",500 N WILCOX ST,JOLIET,IL,4062.0,41.53295508300005,-88.09553994799995,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1970.0,1559.0,3529.0,1.0,435.0,533.0
UNIVERSITY OF ST THOMAS,33334.56171284635,12876.308080808081,"44.943375212000035, -93.190407097","{""coordinates"":[-93.190407097,44.943375212000035],""type"":""Point""}",2115 SUMMIT AVE,SAINT PAUL,MN,11572.0,44.94337521200004,-93.190407097,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",2586.0,7206.0,9792.0,1.0,3023.0,1780.0
UNIVERSITY OF ST THOMAS,33334.56171284635,12876.308080808081,"29.736438027000077, -95.39310218699995","{""coordinates"":[-95.39310218699995,29.736438027000077],""type"":""Point""}",3800 MONTROSE BLVD,HOUSTON,TX,4319.0,29.73643802700008,-95.39310218699995,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1324.0,2368.0,3692.0,1.0,425.0,627.0
UNIVERSITY OF ST. AUGUSTINE FOR HEALTH SCIENCES,33334.56171284635,12876.308080808081,"33.15189205400003, -117.16595292299996","{""coordinates"":[-117.16595292299996,33.15189205400003],""type"":""Point""}",700 WINDY POINT DRIVE,SAN MARCOS,CA,5713.0,33.15189205400003,-117.16595292299996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",328.0,4383.0,4711.0,2.0,-999.0,1002.0
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,33334.56171284635,12876.308080808081,"32.42611217900003, -95.21267158399996","{""coordinates"":[-95.21267158399996,32.42611217900003],""type"":""Point""}",11937 US HIGHWAY 271,TYLER,TX,1515.0,32.42611217900003,-95.21267158399996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",54.0,35.0,89.0,2.0,-999.0,1426.0
UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,33334.56171284635,12876.308080808081,"32.81953852700008, -96.84231106599998","{""coordinates"":[-96.84231106599998,32.81953852700008],""type"":""Point""}",5323 HARRY HINES BLVD,DALLAS,TX,10487.0,32.81953852700008,-96.84231106599998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",556.0,1743.0,2299.0,1.0,402.0,8188.0
UNIVERSITY OF THE CUMBERLANDS,33334.56171284635,12876.308080808081,"36.736489, -84.162375","{""coordinates"":[-84.162375,36.736489],""type"":""Point""}",6191 COLLEGE STATION DRIVE,WILLIAMSBURG,KY,20362.0,36.736489,-84.162375,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",13755.0,5355.0,19110.0,1.0,1461.0,1252.0
UNIVERSITY OF THE DISTRICT OF COLUMBIA,33334.56171284635,12876.308080808081,"38.943818958000065, -77.06624685699995","{""coordinates"":[-77.06624685699995,38.943818958000065],""type"":""Point""}",4200 CONNECTICUT AVE NW,WASHINGTON,DC,4864.0,38.94381895800007,-77.06624685699995,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1882.0,1843.0,3725.0,2.0,-999.0,1139.0
UNIVERSITY OF THE DISTRICT OF COLUMBIA-DAVID A CLARKE SCHOOL OF LAW,33334.56171284635,12876.308080808081,"38.94516387500005, -77.06454870499994","{""coordinates"":[-77.06454870499994,38.94516387500005],""type"":""Point""}",4340 CONNECTICUT AVE NW,WASHINGTON,DC,286.0,38.94516387500005,-77.06454870499994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",120.0,101.0,221.0,2.0,-999.0,65.0
UNIVERSITY OF THE INCARNATE WORD,33334.56171284635,12876.308080808081,"29.466528897000046, -98.46517725299998","{""coordinates"":[-98.46517725299998,29.466528897000046],""type"":""Point""}",4301 BROADWAY,SAN ANTONIO,TX,9512.0,29.46652889700005,-98.46517725299998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1725.0,6192.0,7917.0,1.0,1140.0,1595.0
UNIVERSITY OF THE OZARKS,33334.56171284635,12876.308080808081,"35.477785346000076, -93.46792442099996","{""coordinates"":[-93.46792442099996,35.477785346000076],""type"":""Point""}",415 N COLLEGE AVE,CLARKSVILLE,AR,1016.0,35.47778534600008,-93.46792442099996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",10.0,826.0,836.0,1.0,634.0,180.0
UNIVERSITY OF THE PACIFIC,33334.56171284635,12876.308080808081,"37.97976739400008, -121.30923764","{""coordinates"":[-121.30923764,37.97976739400008],""type"":""Point""}",3601 PACIFIC AVE,STOCKTON,CA,8214.0,37.97976739400008,-121.30923764,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",767.0,5496.0,6263.0,1.0,2064.0,1951.0
UNIVERSITY OF THE PEOPLE,33334.56171284635,12876.308080808081,"34.14209318700006, -118.13344222699999","{""coordinates"":[-118.13344222699999,34.14209318700006],""type"":""Point""}",595 E COLORADO BLVD SUITE 623,PASADENA,CA,43748.0,34.14209318700006,-118.133442227,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",38940.0,4782.0,43722.0,2.0,-999.0,26.0
UNIVERSITY OF THE POTOMAC-VA CAMPUS,33334.56171284635,12876.308080808081,"38.917192, -77.237563","{""coordinates"":[-77.237563,38.917192],""type"":""Point""}",7799 LEESBURG PIKE,FALLS CHURCH,VA,197.0,38.917192,-77.237563,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,197.0,197.0,2.0,-999.0,-999.0
UNIVERSITY OF THE POTOMAC-WASHINGTON DC CAMPUS,33334.56171284635,12876.308080808081,"38.900479877000066, -77.03244202499997","{""coordinates"":[-77.03244202499997,38.900479877000066],""type"":""Point""}",1401 H STREET NW,WASHINGTON,DC,268.0,38.90047987700007,-77.03244202499997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,232.0,232.0,2.0,-999.0,36.0
UNIVERSITY OF THE SCIENCES,33334.56171284635,12876.308080808081,"39.94655209900003, -75.20824128399994","{""coordinates"":[-75.20824128399994,39.94655209900003],""type"":""Point""}",600 SOUTH 43RD STREET,PHILADELPHIA,PA,2987.0,39.94655209900003,-75.20824128399994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",334.0,2041.0,2375.0,1.0,688.0,612.0
UNIVERSITY OF THE SOUTHWEST,33334.56171284635,12876.308080808081,"32.77549598600007, -103.18694849399998","{""coordinates"":[-103.18694849399998,32.77549598600007],""type"":""Point""}",6610 NORTH LOVINGTON HWY,HOBBS,NM,1020.0,32.77549598600007,-103.18694849399998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",469.0,435.0,904.0,1.0,244.0,116.0
UNIVERSITY OF THE VIRGIN ISLANDS,33334.56171284635,12876.308080808081,"18.344193, -64.972866","{""coordinates"":[-64.972866,18.344193],""type"":""Point""}",2 JOHN BREWERS BAY,CHARLOTTE AMALIE,VI,2459.0,18.344193,-64.972866,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",735.0,1103.0,1838.0,1.0,365.0,621.0
UNIVERSITY OF THE WEST,33334.56171284635,12876.308080808081,"34.04598458400005, -118.08296376199996","{""coordinates"":[-118.08296376199996,34.04598458400005],""type"":""Point""}",1409 WALNUT GROVE AVE,ROSEMEAD,CA,335.0,34.04598458400005,-118.08296376199996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",43.0,195.0,238.0,1.0,174.0,97.0
UNIVERSITY OF TOLEDO,33334.56171284635,12876.308080808081,"41.657246401000066, -83.615935515","{""coordinates"":[-83.615935515,41.657246401000066],""type"":""Point""}",2801 W BANCROFT,TOLEDO,OH,21610.0,41.65724640100007,-83.61593551499999,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",4122.0,14197.0,18319.0,1.0,3596.0,3291.0
UNIVERSITY OF TULSA,33334.56171284635,12876.308080808081,"36.15188744300008, -95.94517524299994","{""coordinates"":[-95.94517524299994,36.15188744300008],""type"":""Point""}",800 SOUTH TUCKER DRIVE,TULSA,OK,5118.0,36.15188744300008,-95.94517524299994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",403.0,3557.0,3960.0,1.0,2248.0,1158.0
UNIVERSITY OF UTAH,33334.56171284635,12876.308080808081,"40.76248351400005, -111.84604401999997","{""coordinates"":[-111.84604401999997,40.76248351400005],""type"":""Point""}","201 PRESIDENTS CIRCLE, ROOM 201",SALT LAKE CITY,UT,47336.0,40.76248351400005,-111.84604401999997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",7676.0,25405.0,33081.0,1.0,5914.0,14255.0
UNIVERSITY OF VALLEY FORGE,33334.56171284635,12876.308080808081,"40.119096325000044, -75.54884770299998","{""coordinates"":[-75.54884770299998,40.119096325000044],""type"":""Point""}",1401 CHARLESTOWN ROAD,PHOENIXVILLE,PA,698.0,40.11909632500005,-75.54884770299998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",159.0,398.0,557.0,1.0,654.0,141.0
UNIVERSITY OF VERMONT,33334.56171284635,12876.308080808081,"44.47926159200006, -73.19812816399997","{""coordinates"":[-73.19812816399997,44.47926159200006],""type"":""Point""}",85 S PROSPECT ST,BURLINGTON,VT,17417.0,44.47926159200006,-73.19812816399997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1449.0,11843.0,13292.0,1.0,5872.0,4125.0
UNIVERSITY OF VIRGINIA-MAIN CAMPUS,33334.56171284635,12876.308080808081,"38.033977, -78.511845","{""coordinates"":[-78.511845,38.033977],""type"":""Point""}",1827 UNIVERSITY AVENUE,CHARLOTTESVILLE,VA,35689.0,38.033977,-78.511845,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",2777.0,22851.0,25628.0,1.0,7607.0,10061.0
UNIVERSITY OF WASHINGTON-BOTHELL CAMPUS,33334.56171284635,12876.308080808081,"47.760717819000035, -122.19145379399998","{""coordinates"":[-122.19145379399998,47.760717819000035],""type"":""Point""}",18115 CAMPUS WAY NE,BOTHELL,WA,7023.0,47.76071781900004,-122.19145379399998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1087.0,5217.0,6304.0,1.0,247.0,719.0
UNIVERSITY OF WASHINGTON-SEATTLE CAMPUS,33334.56171284635,12876.308080808081,"47.655775179000045, -122.310802164","{""coordinates"":[-122.310802164,47.655775179000045],""type"":""Point""}",1400 NE CAMPUS PARKWAY,SEATTLE,WA,68838.0,47.655775179000045,-122.310802164,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",6094.0,42055.0,48149.0,1.0,8631.0,20689.0
